Event_ID,UE_ID,Session_ID,UE_Speed_kmph,UE_Direction_deg,Distance_to_Cell_Edge_m,Serving_RSRP_dBm,Neighbor_RSRP_dBm,Serving_SINR_dB,Neighbor_SINR_dB,Serving_Cell_Load_pct,Neighbor_Cell_Load_pct,PRB_Utilization_pct,Active_Users_Serving,Handover_Count_Last_30s,PingPong_Last_60s,Latency_ms,Packet_Loss_pct,Throughput_Mbps,HO_Hysteresis_dB,Time_to_Trigger_ms,Event_A3_Offset_dB,HO_Decision,HO_Success,PingPong_Event,Session_Drop,QoE_Score
2565,1894,35362,3,241.42962297659955,270.18155552692576,-93.66414768,-86.51135829,10.97467383577433,8.225016502697411,44.35413187,81.16287042159095,35.56183063560022,170,0,0,52.908225441642564,0.079592778,74.06385593218394,5.775942079083141,40,3.7348870736564357,1,1,1,0,73.72956847909553
2566,1514,10148,30,179.03356698804234,385.26689917066994,-96.53396597,-81.73921926,16.780048815547673,11.765422486934229,94.02798091378865,30.13679065681097,92.65895099396755,44,1,1,68.32238444718283,0.017936484,49.964211735196535,5.00102221,80,3.906413153662854,1,1,0,0,79.41360224598974
2567,4198,11754,90,206.59022490729126,237.61211382979857,-97.21838572,-87.2251921,13.331723260356496,11.275814785638486,33.167879216513825,38.66361474249952,21.071472203753867,47,1,0,29.912216728749012,1.479976779252071,59.964908681534666,4.201741825,128,2.950476473433784,1,1,0,0,83.62645108511495
2568,1808,36745,30,134.2678365885157,155.45435136402526,-105.8443949,-101.0386687,12.006167490465575,14.563007140828304,63.42300356704773,89.79417546026065,78.39880270994314,148,3,1,26.422814807458295,0.8156342859612935,64.43645957120941,3.3215562923103645,100,4.873683348366095,1,1,0,0,87.99498412795603
2569,4771,17378,3,257.04943725128595,130.98063890763763,-100.8450584,-91.24434084,14.312122441110247,11.365045248205762,42.69821559353764,51.68073415754196,57.350952678961136,10,0,0,29.060049153391724,0.7268368647727752,114.16235716417786,1.7423904774060213,128,1.8253216075993755,1,1,1,0,77.64780093
2570,1873,30140,30,242.59986436288798,199.7396385501628,-95.06543467,-103.7647206,9.607242729691626,7.212331126880537,84.52259709511523,99.63194384613611,20.658067993104552,65,2,1,61.14893169514203,0.29695666,71.95303449,5.893170231692029,128,2.0353585797328226,0,1,0,0,80.17053719338551
2571,1013,19371,60,208.61513332429158,1.141637701234377,-78.13530455,-85.85138481,9.002835202165326,15.472408211017834,66.37986643831579,81.19294863471161,91.54996665815192,30,1,2,36.07858542880175,0.252463436,76.89430556147661,1.1532697705842812,100,4.020303329052778,0,0,1,1,57.91410719335961
2572,1970,36999,10,310.17799173215326,88.47795535642183,-104.152132,-104.3625333,12.195889008242688,11.67850418560638,80.30958330297807,55.67654761787371,73.22183307501288,36,1,0,32.94897466,1.0955481535216682,96.35300170728945,4.051300413,80,3.7413945801825843,0,1,0,0,84.63756683316262
2573,4025,22779,60,36.684008960990184,63.26667245294493,-98.96000238,-105.2003196,25.77116105,14.299190506505681,88.06407645622886,59.88608283242024,78.08912658836472,91,4,0,46.00737225,0.098315215,112.85403365676936,3.546728603190256,160,3.9112658244515064,0,0,0,0,85.70621225
2574,4061,41075,10,108.36837933130212,480.17101317345214,-105.3509721,-87.83616271,11.691678405753335,17.02524784633966,82.57629956649001,46.87163772010214,68.95745992,138,0,0,55.311968296020076,0.2045846933452414,63.64214054955197,3.1154492812590937,40,4.7747650415401335,1,1,0,0,82.38348604446776
2575,4083,40697,60,178.24694947301802,32.42391196601518,-111.625893,-96.89408171,23.96623637185649,16.140706232032684,58.640549260658254,87.24121706918416,93.38325834858308,93,1,1,53.38635691,0.22971401109866857,75.93849051678242,5.797597482,80,4.043681036111677,1,1,0,0,82.83552287289416
2576,3134,19795,10,345.09773206783274,250.48638707015513,-83.91656531,-90.99685673,18.219458652816222,9.483231745466124,61.85765635610581,30.516420388254097,85.35567052567757,166,1,1,50.69393385310037,0.051991331,70.60369570168778,1.9823010265428112,40,4.724506430323691,0,1,1,0,74.53186318839892
2577,4595,48460,3,25.90681906145491,459.8589656,-90.75866197,-90.2941375,13.803207457783893,13.808128921849386,75.85036599425504,46.72059891743289,43.68706558,22,1,0,60.241839710307005,0.7124129679235118,116.64774788132667,2.234190844779976,64,2.9070130426295595,0,1,1,0,68.36538324729034
2578,3956,14218,90,121.34789639454137,303.7601094284365,-84.15768181,-106.3478501,12.210743966481601,10.460842819072514,82.37122482497831,90.92807073784118,47.226924927432414,116,2,0,44.12593973278733,0.10590299541604008,68.79044175915601,5.071247414823977,128,4.963960750925711,0,1,0,0,86.23270310308361
2579,2560,47571,30,333.32059934134196,247.6345390033113,-110.0527785,-96.41464533,15.538362358793977,16.29890244774598,56.04995497966134,98.17440805537518,30.18041636948592,191,3,2,56.352175962005596,1.619176279956478,99.86483937,2.619170614488375,100,3.233077322,1,0,0,0,74.99846581161593
2580,2324,21672,3,323.26112428169876,371.4966934761102,-89.94369725,-103.2536366,24.549222816148745,15.873941256952461,84.47404707297562,60.743294694576235,23.82499138898739,186,2,1,16.76083112254635,0.42275967485790295,62.464085960552815,5.706961362192122,80,3.2742224264450592,0,1,1,0,82.85795228894658
2581,2266,41042,90,311.48840545473684,176.68764580856617,-77.89451584,-112.7184607,8.264025683550571,9.098471489011251,30.345221604466648,87.91743591669112,82.38595016885074,176,1,0,18.219175696792377,0.143898727,72.71771577,1.4616974484450602,100,3.605420392783912,0,1,0,0,93.81475365409538
2582,3169,45950,30,111.02056416049821,96.85722016273452,-87.32765707,-97.79729003,13.366747566860163,10.392877052277942,93.84632355960818,87.08872369050434,46.40490064872819,112,2,0,44.54821802714682,0.7842578589388083,100.98198553670639,4.111253860725363,80,4.9100463188456125,0,0,0,0,82.71424529716191
2583,4218,21009,3,304.8608807,423.6412295948182,-90.47714761,-102.4779431,19.536927517901876,10.004390037589229,71.70330352158648,84.06776418237865,63.25183556,96,3,0,35.31224004946467,0.047708427,96.90419553488282,1.9413006555833308,40,2.1832878075980426,0,1,1,0,79.16778584823813
2584,4638,29544,30,181.92218828253073,28.291079487625602,-101.1513644,-92.20148912,14.353972244462133,16.09572331665314,69.59304996832233,88.93662783015014,76.43356518279893,121,0,0,43.94806480916733,0.34331806348824484,50.526813101842706,4.607490860717023,160,4.055900894155238,1,1,0,0,85.09899023980857
2585,1749,39381,90,223.12038385525045,403.8969945434752,-83.33502449,-87.93300914,15.671536905961013,18.225310765194685,69.28227530200631,96.22042670761353,77.32694438352907,137,3,3,42.97900040556836,1.2684617936253177,84.40294907895304,4.4190432731268405,160,4.546741044,0,1,0,0,80.76399091
2586,4427,35287,30,85.97696596591288,51.683044977175406,-100.1550112,-102.8677833,3.8962426495202713,18.671083919345314,32.79414968271981,33.709996214698585,89.27972114936156,75,0,0,10.780334537550111,0.19472205130889123,69.58004277810028,2.0776771064270423,64,2.765402658329288,0,1,1,0,85.79228938
2587,1684,12586,3,254.4026000108764,312.78393895348785,-90.96481944,-105.9734441,16.023918446017994,9.357767431559752,96.45927321,55.13733328915072,84.98039874239672,165,2,0,63.00530519565119,0.7293047879293874,35.098931982616556,2.987570723289205,100,2.1994600340578225,0,1,0,0,77.4518845
2588,2927,12648,30,117.97095753203013,238.5236643273661,-103.3087754,-97.5604958,17.295347144353105,6.257129677866652,83.48818021324203,79.08175924,75.37165009676826,77,2,0,44.759217147696376,1.2850269665152065,118.84522899886872,3.0203890561312052,80,4.920200416393907,1,1,0,0,80.14710002311506
2589,4804,28101,30,123.79695340343454,499.2705849610403,-95.76963329,-94.57172178,14.460981050457635,11.709425246617606,80.10391165376348,43.63153502317483,36.371658419907746,187,1,1,43.11616236,1.266478767176247,55.961758060464035,2.687722618552026,80,4.625772836619418,0,1,0,0,80.73275745592886
2590,4702,31692,60,229.25418339368716,193.96038769580653,-87.18699866,-92.85203657,13.52684898022198,16.87689391292879,79.07839348067816,67.18092520235072,86.71464659241549,169,1,1,32.24309613502257,0.728263889,75.90090670525993,2.2857266311165065,160,3.300950618660431,0,1,0,0,86.68575171218605
2591,3356,17407,3,86.33949198266552,478.64334895694304,-87.77136004,-80.71036271,21.231618847780695,8.542599274899164,68.05489947508312,73.63836977890216,28.77508466135759,115,2,0,14.387353736646677,0.068143797,31.977437722093292,1.4209965942868128,160,2.0058240742302873,1,1,1,0,85.34307489295352
2592,1694,27254,30,80.79794036849397,201.89025197590755,-94.86054787,-87.65135158,17.96928060077701,17.826120833664792,73.58759691497124,41.725928271023506,38.558571582011496,185,5,0,46.85869205185034,1.4579145370842466,51.74601265524838,1.518505363486414,40,3.6101166839202548,1,1,0,0,78.65281969902367
2593,3335,25234,0,132.8986593345879,340.8502454580669,-77.78149387,-97.10523885,16.962340058002944,4.064397454337543,94.70879859,77.91733427412976,46.724948956257705,84,3,0,39.207024274515234,0.4006146000597301,93.44505342262265,4.285918335857899,100,4.062335540472349,0,1,0,0,86.23481971734677
2594,1306,32211,30,280.1029050213241,321.8306344226142,-96.67815938,-78.21532141,25.60892123055675,20.264223170307663,55.236952223648174,32.656553639469465,65.21115466035823,186,1,0,72.66957087327003,0.5959229969262586,97.11040527318791,4.508266890500725,128,2.669088458956875,1,1,0,0,75.21951375
2595,4883,39480,120,80.88553766273374,43.225975951579564,-85.83457675,-90.08759233,13.405855688551108,13.811850956167964,71.83748967011192,31.962907188604678,95.51908805966147,34,3,0,39.94585916851822,0.25601531972606345,106.68929242927297,5.977425627869113,80,4.418638096317334,0,1,0,0,86.73616565081421
2596,4665,34846,3,283.4346205993151,371.68290919889455,-99.50011899,-89.14326313,15.064941532706415,19.522767283207852,57.32661396001018,81.91579465,65.93437315,133,1,1,48.24105742169097,0.46603671,68.74598746477332,1.6484822269885016,160,3.4596123317045415,1,1,1,0,73.19749922166795
2597,2989,25321,10,250.41789977930998,104.3338053368707,-104.9575497,-80.9697507,23.666719068928394,14.93612509936756,38.31179498860559,75.63894752712133,72.30565964836362,62,2,0,24.62964029338155,0.23939778388481545,107.10802978658614,2.4996799683887474,40,2.9001810604304175,1,1,0,0,91.41411899256147
2598,3961,22646,30,244.4687569692538,194.2204729264372,-96.5952108,-93.36200711,13.032342223122425,12.986371838166413,40.11577863614505,83.53836985886895,66.98366431717689,78,0,0,17.55421249539542,0.089265174,109.10994914955378,5.696237767,64,2.7676433893837884,1,1,0,0,94.28741038243265
2599,4794,32117,60,170.91204253682778,391.10037355304496,-108.4478971,-95.48623408,24.56021480423026,15.837354972025658,34.524848594410244,31.02233079535895,26.803997179802437,132,2,2,30.766880502271427,0.020745029,135.95833449707516,5.644801479172133,160,1.7935896650687995,1,1,0,0,90.66621070496464
2600,1661,14893,10,268.5196200093664,472.1568433403037,-92.43193351,-94.35206516,14.55483439250019,21.81398075982775,57.29682373212941,35.45592556950152,44.09501877718104,152,0,1,31.194956732533946,0.23390301231446423,67.16025342514996,1.616094262878386,40,4.5841760548040416,0,1,1,0,79.47199791866748
2601,1548,19476,30,4.8670272373964485,279.9018281034944,-94.14468866,-97.26728612,20.900430785392185,7.569511908052444,54.444021699917904,51.489070656320806,94.03011278692026,137,1,0,31.637251219690967,0.098134224,63.22920521727196,4.639605236407926,160,4.984141255750734,0,1,0,0,90.01815351210841
2602,4423,27270,90,110.01861293955189,259.6922505092694,-90.06488817,-101.0019906,18.901210290335598,17.370107662758883,38.66385147380199,37.24304719969186,38.957546190149145,39,2,0,47.13503133869331,0.031709084,110.88136419085546,4.333036617,160,1.832599332660747,0,1,0,0,85.70094517686358
2603,1311,31702,60,244.4894869765732,252.46170840682507,-95.11189964,-106.5184127,10.860608015329785,18.046044488652438,61.43635388923274,53.21257210158146,53.064959649830584,141,1,0,24.533021109946475,1.4899496440052715,85.92939004296515,2.6033404568287053,64,2.396179412,0,1,0,0,85.19034544698971
2604,3920,14382,60,355.4263527355018,408.2823480156629,-97.38627758,-87.95704756,17.044884186288428,13.177322905367008,44.91252322212325,69.23082237,66.55241378364462,81,0,0,30.808015703663756,0.7126189628489472,106.7405288955814,5.062910841921229,128,2.801052380195038,1,1,0,0,87.19450047465614
2605,2082,11785,10,0.9051627903393422,496.55803995571523,-94.39047933,-87.5341784,17.31872674258499,10.139952665178877,37.08436645427058,68.67159863592258,80.34067294231525,151,2,1,56.36270995241238,0.1599367071315553,91.07808118125632,4.1913962777564535,128,3.0088871929896204,1,1,0,0,82.29150347861851
2606,4714,21735,90,183.59001541213482,316.79552188902784,-85.95969815,-101.0984108,17.619185368709598,9.479067817788168,52.53479017153496,36.40198106249465,65.20195209784846,26,0,0,21.779529897744357,0.009793028,89.48166367052973,4.117567423542006,100,3.847290615561643,0,1,0,0,93.41717588911534
2607,3971,40177,3,332.5811144533288,189.3112132416951,-86.79774828,-96.56985091,25.837066646280107,5.834714076838422,77.19798797223112,35.029428270157524,55.53971856105382,84,2,0,5,1.555448661992886,54.93252708884715,1.7296930605528296,128,1.8299520699990213,0,1,1,0,80.72275669003557
2608,2737,40712,3,310.8741785340025,109.33215719154322,-84.77383229,-101.9120425,18.203839006220463,10.869270999451862,32.60738600297028,33.10742520129638,75.90557119442391,15,3,0,26.534057201720127,1.3523002491784293,50.361865384467855,3.0179117931730284,80,1.4311259679809099,0,1,0,0,85.27828159359181
2609,1754,26679,10,8.329030112,99.41060195810213,-113.0625653,-92.5139563,14.400315981600839,14.090819084529807,78.02773036753005,91.57830648058835,68.80823397558322,21,0,0,37.34977797262677,0.32173336372012273,52.160527935954335,3.269350105570206,160,3.575661944506526,1,1,0,0,87.18639978961136
2610,1034,45365,30,190.64092584624666,428.0755008021698,-86.44148715,-92.4071789,9.669268943289794,10.84805481476528,39.989894737500954,83.36919741514981,60.739129474626864,124,0,0,31.146350447464577,0.015446325897722423,97.42089409961442,5.995477078214348,128,3.853457176662832,0,1,0,0,90.57886323627201
2611,1444,27064,90,1.543356510096081,496.17602887625947,-89.42284391,-99.72876002,15.433553266587996,12.681179646750621,93.60583518844689,87.65645360696436,67.13853235980407,175,2,0,62.500265802844474,0.2618002708970432,125.98357408315363,5.685980301425219,80,2.8504364110715374,0,1,0,0,79.94091890466144
2612,3140,40563,3,284.2469813636552,348.99522021044146,-78.62575879,-99.01202402,12.416082447466511,5.564887214476446,36.82883871,31.31202543258406,52.543449715896344,100,0,0,75.20555493,0.24444564593678053,95.53984111753388,5.071787941,80,4.8017207514871885,0,1,1,0,66.21610529012449
2613,2982,43092,60,111.19494315216448,477.9144746439762,-99.20457641,-98.71650322,10.775308563653054,17.44539665663686,43.39711962249681,80.26333799993138,60.99505330938154,14,3,1,29.564460007152825,0.23671123058578641,8.684882736597629,1.604594590195291,160,1.6892136347508195,0,1,1,0,79.94710584492522
2614,2230,36867,60,275.6126382895039,174.99776658215927,-97.41793164,-101.6701344,14.508022374596433,15.870762292484375,45.93374876836471,74.34313069731773,55.91443720331501,102,1,0,44.1968956,0.008552345,81.39762249098646,4.742657949374386,160,3.402451316780933,0,1,0,0,86.69816959579495
2615,1352,43754,30,340.12560301328585,313.7976167188019,-92.87853057,-94.04260267,7.8622855361324735,5.437123066313511,76.44473832,36.795449180513685,99.84285125,122,1,0,30.89970608957535,0.068655979,49.72645197595173,4.438591355107519,128,3.8471460613118507,0,1,0,0,90.38680827710098
2616,1902,29502,60,351.3906194958534,255.84227678664607,-114.3365333,-114.1256063,4.876940050239762,16.470535133436876,86.77836565916536,70.74786871555678,24.454747889719933,103,1,0,35.66220259831597,0.39026983109622676,22.32216656,2.109810669760276,100,4.017393072017164,0,1,0,0,87.34999006502407
2617,2355,10760,3,321.8800251161302,241.00907893109303,-116.9023331,-96.41548073,16.362784596201486,18.175582403909708,67.06784553232876,34.47289393574508,72.67811534,135,4,0,66.84444469408274,1.641215225086878,70.03727135,3.4010309976105377,40,1.8279250388418098,1,1,0,0,71.74059046634079
2618,4888,34142,3,73.49164314298783,316.18681808021006,-92.49378384,-83.0369542,27.05863147711045,13.978343551042956,82.09111145295941,61.73229981018597,39.385494222364706,86,0,1,49.112754900941404,0.03746079,55.40417454062562,3.409073475831679,160,2.126292892369895,1,1,1,0,75.07886958030114
2619,3909,27290,90,70.05606117407888,155.16940724310612,-104.271736,-91.58137311,19.702423526195552,14.685134761375577,92.12254954,77.85481484217838,49.825083590739055,150,0,0,10.281738490762198,0.18916895015394447,120.9046844895023,3.323197160581717,80,4.3696703545485285,1,0,0,1,75.96963370200162
2620,2748,15499,10,225.28095583904198,320.31116936223407,-105.7067148,-104.6530551,10.669439952110615,10.803131094866483,72.74415845112449,34.297523323291436,35.173361497051474,66,1,2,21.805114224688012,1.3713775402529533,91.05596986625723,3.5103771628476967,160,2.2562406068923364,0,1,0,0,86.60157803132883
2621,1158,10364,3,195.85932560927128,336.4307658411964,-90.66556075,-104.3882355,19.37098124470381,18.562909756054808,51.73138209417287,65.78057809108236,80.16463157660706,193,2,0,58.353771919151896,0.5539324489747998,68.61758089793292,4.790211139840318,128,4.057390775703729,0,1,1,0,69.72420617938043
2622,2977,29797,30,3.4324588084855856,418.05666658526525,-107.7011816,-101.1806105,28.533301783023976,12.261120840752572,40.71725003629065,78.31529120219221,42.98015094360651,130,0,0,36.97367248480988,3.276641677605816,84.03478394407591,4.428652452578859,160,2.903004140820933,1,1,0,0,72.52468986652796
2623,1956,42535,90,141.0218464144785,365.24070922615726,-89.41637569,-102.1480413,12.570010933796807,10.682283350604468,71.20977268147534,33.53995895575052,72.33558239266937,38,2,1,49.42289495845298,1.2081085260934512,97.44473102982599,5.527057489646799,40,4.763768686925589,0,1,0,0,79.13258888199685
2624,3071,26105,30,326.4087619861831,159.88723156254687,-101.930609,-91.50095968,8.632402898880343,8.404287600340968,88.55063824503489,90.91654696868983,65.47805313954424,182,1,0,43.404705624296426,0.616481468,60.77578592794703,3.530434591228206,160,4.463929789613246,1,1,0,0,83.89618097270491
2625,1403,17939,10,323.4092468111503,225.40001611088024,-102.2637968,-103.2461415,18.049414919861846,13.745898975698095,43.32564802125506,54.81184286681125,54.285585868218256,78,6,1,40.33609304173574,0.48358823892029157,17.42632085276273,3.0674126041131986,100,3.8757531804513796,0,1,0,0,85.48123089287783
2626,3852,23936,10,73.40647827457255,60.1889556,-92.11854994,-91.69921607,24.916476465606518,12.260017116363851,99.96347215899873,52.00877331933457,47.27157491758108,87,2,1,42.699242767947695,2.889309971261895,50.39692400812537,5.401371070039977,100,4.291281040773979,0,0,0,0,72.74367731330622
2627,1515,25863,60,137.50670489661388,128.64706881105238,-104.8971006,-98.18647989,16.649968551276107,8.134551469757445,38.896735406124165,38.50317774694882,75.96102835,95,2,0,26.884094544751875,0.087541366,85.03237920420584,4.346750442078616,40,3.0397252745766603,1,1,0,0,91.49706480840746
2628,3779,22561,0,201.73176395858974,260.47252997082177,-81.13722052,-94.4555335,14.762450038036354,16.571887064947838,32.73643715094177,98.97369942961397,62.993292855126356,60,0,0,50.19783751223335,1.1302240936974992,71.65884120806335,1.9926516768998461,64,3.0791803209311834,0,1,1,0,69.28952828
2629,2387,20447,3,307.00233543320076,50.38039043226239,-95.84243294,-91.71932544,12.623419726422414,20.663455743290896,78.01542267849118,70.47364590277874,23.76680167307577,154,0,0,39.02757554420334,1.276044768785216,83.06268547455123,4.921612997836297,64,3.2642349019811965,1,1,0,0,81.91150349281293
2630,4453,40624,10,191.51799812688537,285.3031479,-95.14212771,-93.1377808,10.082478799437336,17.69437796382582,55.55391929089717,70.82826457100344,79.13030816825022,183,1,0,43.83982763047574,0.957991603,55.03143778284084,2.503773679063778,80,2.052195590678245,0,1,0,0,82.05809369825678
2631,3579,22411,30,348.5519324866926,195.1395758481319,-89.93987763,-83.6120253,11.646971699799705,17.021686827814328,76.93037649994926,72.69330781998511,80.53904161102562,182,1,1,40.6103027,1.008177607745952,105.95006740419302,2.1701366106907054,160,2.2848587943169076,1,1,0,0,82.77602115
2632,1955,29465,10,287.6587696756397,17.383137722619235,-86.43217188,-86.03598875,14.19399975470344,10.359122406604255,42.67001961070791,59.21456165718215,53.48480992577968,121,2,2,67.22568735828436,0.3080943073830212,59.905361095506066,1.353068233068659,64,3.206078150380934,0,0,0,0,78.29182225559958
2633,3199,48216,3,343.1130742723039,217.2239408053777,-99.19066274,-103.2380429,24.654531894909333,12.052064060528027,43.07485903,56.795175058864785,21.56657776989496,149,3,2,37.767008030168505,1.1962867327653535,56.53748508052136,2.840178005010139,80,2.3290503736712758,0,1,1,0,72.68846392712268
2634,4633,29642,0,263.3371986154836,140.57008822457396,-89.46313362,-79.52830122,2.4154945509284165,9.732118027,65.16415847946064,68.41820129,35.272208866904734,160,0,2,32.005277441538155,0.6568217395636531,93.02849069268599,3.862924045363313,100,3.9776910260236855,1,0,1,0,77.11430806972028
2635,2712,41262,0,315.9446901705108,33.48868709554759,-88.9862946,-95.54321078,27.057002819467215,16.887739043484572,96.16895895101342,41.550101476356424,65.92752261457815,48,2,0,22.776339258702333,2.5147664918028534,67.36456939734536,5.690930195215156,128,3.1970095092321364,0,0,1,0,70.59326576337503
2636,3994,40363,3,299.1613652560258,146.68493069743255,-83.26229427,-93.70341913,20.208970046444083,10.755154097085645,56.27807754642717,71.22041562946403,80.50211219392735,97,0,0,27.906774592541947,0.11256900046746507,99.06788132344663,4.504057005363785,40,2.6458217970086624,0,1,0,0,91.06512262
2637,1607,12107,30,91.38185342680607,147.0475618630268,-98.75104217,-89.3735733,13.45392162141183,19.905484983257544,35.10315879747127,64.84702380507196,26.809312259914087,175,1,0,66.16421172,0.15119495286310963,72.56891242,1.5533450591640166,160,2.253021502630782,1,1,0,0,79.39476171960936
2638,4688,17928,30,82.63311244353675,177.53683530220889,-88.98198105,-104.6768491,17.697035429626382,10.926415303012988,81.60354200245959,40.366730187404706,73.83076951374366,113,1,0,38.31190267326402,3.1635156244663634,102.79590525756787,4.847944994,40,3.8210305764669674,0,1,0,0,72.68885107568897
2639,3467,29317,10,311.17803316442337,183.23748458766454,-90.43301295,-82.95787062,11.046905201814798,16.144833833606583,94.55572424436126,84.56336998165978,60.102975994848144,128,2,0,6.044508441,0.036276135,103.31366497702425,4.124740940986593,40,2.528158518535123,1,0,0,1,78.00526679158172
2640,2273,35017,10,30.483985507316255,214.8857523941221,-91.58476723,-94.27960765,25.45085751965956,24.627291730201268,55.42435412893363,35.283562993377316,38.76413469469366,67,2,0,43.87308423,0.037011586,98.05155459869754,1.9418845254606445,100,2.338195497203801,0,1,0,0,86.65301679784001
2641,4188,23528,3,147.08289769190347,45.979063862278124,-112.6921617,-85.6101553,7.976604251143591,24.409815644646155,61.99487847255218,46.814506149075186,58.88338513198086,52,3,1,45.98743194,0.6558594692744871,65.21959813014782,1.7810421307360338,128,3.1166147714073777,1,1,1,0,72.92447307259255
2642,3913,23313,10,295.43679730280127,2.638891137433652,-84.94328187,-97.21733295,7.644638812164752,11.071278291577755,96.60231263985897,41.826661720005276,25.087988566183306,47,2,0,45.054417410289986,0.017112101511454664,121.03949656641007,5.401968610386359,40,1.202486248,0,1,0,0,86.39811426935573
2643,2535,11559,3,292.7661594628225,368.0036435998343,-86.68413,-103.5306072,18.47418592611917,21.729552237850328,82.36294097127282,62.044309916059184,72.73342925205696,131,1,0,41.76144152876492,1.3471903003015924,83.53468181158836,5.4677414179837625,160,1.5420820083189546,0,1,1,0,70.73561603986255
2644,4811,25167,3,49.961811844897035,168.6732247,-89.72019112,-91.37153265,15.687732610863511,13.780151747299314,76.83908184969502,79.57204008784808,30.059653709992034,87,0,2,26.48636102,0.18901600101612884,74.93858945128235,2.3574229338902786,80,1.9103758473209038,0,0,1,0,81.10901168896139
2645,3625,25343,3,175.57552830859538,306.8058877287273,-99.87174302,-103.9584414,15.448237511734899,13.089452944235545,38.993575034247385,46.95460639773085,21.84334105097048,120,0,1,28.693322642562492,0.009078594,139.40043916125464,3.728952377754801,100,1.792431070174596,0,1,0,0,91.34661023566812
2646,3382,48598,120,172.7396649810471,153.5174099665929,-81.81788626,-99.70077644,13.591994163382763,15.022324022754916,70.69212964637691,40.59329582676697,22.129721892388048,74,4,0,32.08888734930094,0.6870472610741861,133.12410236960613,3.2934427848400003,80,3.356983263194093,0,1,0,0,86.93809748983878
2647,2441,17523,10,116.53972287811865,492.0936702229826,-95.46360617,-116.7240564,11.44377497817623,14.401415288927716,90.20392474,69.59240736307316,76.88808052738756,101,1,0,35.79430221,0.21548192329993102,36.089010302133765,4.975668132410319,160,3.6772541250440662,0,1,0,0,88.18429971943706
2648,3979,38439,90,330.1852122231612,157.71235215835216,-91.10812468,-85.03125462,13.322908152974616,6.122425631,80.85622779281663,76.59348345825218,39.51381557112046,80,1,1,54.845343393327994,0.6213637393086833,82.23235914777045,3.9106753347541137,80,1.5039443995699129,1,1,0,0,80.43957828545818
2649,2797,25524,10,235.12234032206345,302.5222012604221,-104.1614416,-100.1185673,21.02153077324028,12.09325543352619,38.131271816391816,96.56816055974794,62.422801213961634,116,2,0,38.47139231581684,0.6235758580534496,100.80192966071728,2.729368162444784,128,4.486988966332298,1,1,0,0,85.34070301
2650,1294,23285,10,352.8674963439734,109.98562430770676,-97.50947597,-98.48613003,21.39725981730603,10.375886246222736,76.99152450454369,72.55824226110846,23.670512040217115,18,1,1,35.69287802165355,0.3125133429022051,70.54204320015374,5.263015321860581,64,4.8893833778882225,0,1,0,0,87.72956987899292
2651,1754,20973,60,24.035835897633177,258.9011891884771,-94.45924125,-95.69211891,19.54757659400047,13.696682764866187,86.33585325517677,69.75612774686502,23.56656966298841,161,0,1,37.00987667,0.533457163,85.91439563269071,3.4052972067425245,64,2.550018684606506,0,1,0,0,86.22975118109923
2652,2394,32694,0,141.96606224793544,289.66540333515735,-102.0468418,-91.64754826,11.909761654225116,9.833199012574227,56.71609861541569,63.08054023381979,87.85938768119419,90,2,0,25.833620563533287,0.8404002058928182,82.03992662120343,3.016445922,128,3.1620343860872153,1,1,1,0,78.04791280147593
2653,1185,45774,3,300.64952235557183,91.41201982034836,-100.2766649,-106.2038869,9.167060553423045,12.685277399699755,82.78658586,49.56666237909772,76.59786155255347,73,2,0,33.93687603784338,1.3391992133378918,125.20990264195049,5.983835661,64,1.7363816121660895,0,1,1,0,73.12294112195752
2654,2269,14302,120,152.1668409163773,61.82770334899962,-90.71276327,-107.5775189,24.036845070886983,13.988467191926416,79.85752351031809,96.57513408810398,28.836826089852003,196,1,1,40.837363920181296,1.2950072150161593,107.18157593333784,4.725581388977561,128,3.9183317200636947,0,1,0,0,81.27375474886482
2655,1636,32391,30,94.27608973559671,486.8006450732135,-86.63301324,-87.17641157,6.858997843931524,14.093904676712247,53.273423014891364,79.75612441,63.832772423331065,158,3,1,30.203272836834408,0.5487157093774568,59.2434667,5.381947686796874,160,2.9167772990538205,0,1,0,0,88.19543960206241
2656,2291,14611,0,359.21071595415856,446.6338076511077,-106.6525667,-100.2968967,13.895938661013735,15.819608743910738,81.96005745335272,63.15775307412311,32.23011697810382,34,2,1,40.52077479394796,1.2839276140495093,109.12499593272189,5.909673404,80,1.6870557676720388,1,1,0,0,81.42412949156807
2657,4714,19372,0,314.3249603,330.03356603592994,-76.6310076,-93.37925748,15.851613565947133,18.144930023184983,74.77408784012684,67.25171191411816,82.32296907636496,106,1,1,28.291033428034375,0.3076678385819512,109.73381380573284,3.5584934611612082,40,1.4941571168549892,0,1,1,0,79.97435077867993
2658,4308,34312,90,196.73051806780146,430.5271356276272,-101.9204371,-99.94114566,30.97574996094329,6.154415866066129,51.84104603,97.06497571384304,73.46330491460236,140,3,0,48.855922036944776,1.1019247676155144,89.00110326757448,2.8036431187073876,80,2.375089049418067,0,1,0,0,79.83359955
2659,1529,24080,90,202.2153250487787,47.78018649771643,-103.2828535,-90.89289342,15.072836927577015,11.095154972012804,67.52761107434839,63.98162054,95.70976511510911,141,1,2,59.20516635549495,0.13928751072202972,90.28678745896045,1.3079047220959963,64,2.550178430787925,1,1,0,0,81.54201253974136
